tanggal,wp_id,sektor,kecamatan,omzet_est,tarif,expected_tax,paid_tax,ratio_paid_expected,month,txn_wp_month,sector_code,kec_code,anomaly_label,anomaly_score,is_anomaly
2025-01-01,WP0348,RESTORAN,Majalengka,112732764.97,0.1,11273276.5,10631184.69,0.9430430177065203,1,2,4,5,1,-0.1058714617850805,False
2024-09-09,WP0014,RESTORAN,Kadipaten,48894904.99,0.1,4889490.5,5406083.51,1.1056537506310729,9,1,4,2,1,-0.12672875776330222,False
2025-01-31,WP0297,PARKIR,Majalengka,24229928.95,0.25,6057482.24,1724003.77,0.28460731731340577,1,1,2,5,1,-0.011017312305951488,False
2025-01-09,WP0144,HOTEL,Rajagaluh,134318984.48,0.1,13431898.45,12836971.25,0.9557078843162339,1,1,1,7,1,-0.07760549811761486,False
2024-10-03,WP0065,RESTORAN,Leuwimunding,57133577.99,0.1,5713357.8,5191916.78,0.9087330011083851,10,1,4,3,1,-0.13510608474397978,False
2025-01-25,WP0270,RESTORAN,Dawuan,101479834.03,0.1,10147983.4,9797231.71,0.9654363161453339,1,1,4,0,1,-0.09338980562407728,False
2025-06-24,WP0164,REKLAME,Jatiwangi,37592798.25,0.25,9398199.56,8851908.68,0.9418728154778615,6,1,3,1,1,-0.15378272375540214,False
2024-11-08,WP0218,PARKIR,Kadipaten,16079925.69,0.25,4019981.42,4552775.43,1.132536435951985,11,1,2,2,1,-0.09908132171612599,False
2024-11-15,WP0321,REKLAME,Rajagaluh,31974010.18,0.25,7993502.55,8157226.57,1.0204821377082065,11,1,3,7,1,-0.10569583461256765,False
2025-02-26,WP0196,HOTEL,Kadipaten,106689536.34,0.1,10668953.63,10029137.39,0.9400300852183946,2,1,1,2,1,-0.1270907049955819,False
2025-07-22,WP0088,REKLAME,Panyingkiran,20509042.08,0.25,5127260.52,4973698.55,0.9700498990833414,7,1,3,6,1,-0.13625867848752943,False
2025-02-23,WP0083,HOTEL,Panyingkiran,59139017.74,0.1,5913901.77,6357695.54,1.0750424655768336,2,3,1,6,1,-0.06101378980425742,False
2025-02-02,WP0124,RESTORAN,Rajagaluh,41196948.96,0.1,4119694.9,3324348.58,0.8069404799855446,2,2,4,7,1,-0.037036550951343505,False
2024-08-25,WP0251,RESTORAN,Dawuan,91648556.26,0.1,9164855.63,10085926.41,1.100500304334854,8,1,4,0,1,-0.12427052368723679,False
2025-07-18,WP0296,REKLAME,Leuwimunding,24321751.93,0.25,6080437.98,6569543.3,1.0804391594172629,7,1,3,3,1,-0.1587136003132496,False
2024-09-21,WP0221,REKLAME,Leuwimunding,27317349.06,0.25,6829337.27,7315831.59,1.0712359487848226,9,2,3,3,1,-0.15019252459431492,False
2025-07-07,WP0014,RESTORAN,Kadipaten,64336400.32,0.1,6433640.03,6621845.95,1.0292534116180572,7,1,4,2,1,-0.1544191917560359,False
2024-12-28,WP0109,RESTORAN,Maja,100193746.69,0.1,10019374.67,9169151.42,0.9151420844111422,12,1,4,4,1,-0.12583796553989357,False
2025-04-04,WP0185,RESTORAN,Panyingkiran,103884351.31,0.1,10388435.13,10385099.48,0.9996789073659066,4,1,4,6,1,-0.1328908566356108,False
2024-09-08,WP0258,REKLAME,Majalengka,5000000.0,0.25,1250000.0,1249952.61,0.9999620880000001,9,4,3,5,-1,0.0577808994998158,True
2025-04-04,WP0163,REKLAME,Jatiwangi,16971416.91,0.25,4242854.23,3161136.74,0.745049574800028,4,1,3,1,1,-0.08508757235330294,False
2025-02-25,WP0101,RESTORAN,Majalengka,88009032.28,0.1,8800903.23,8934646.73,1.0151965652279988,2,2,4,5,1,-0.13359766967579279,False
2025-02-05,WP0305,PARKIR,Majalengka,20249914.32,0.25,5062478.58,15163888.55,2.99534868352964,2,1,2,5,1,-0.003205950119567924,False
2025-03-27,WP0081,GALIAN_C,Majalengka,202485115.79,0.2,40497023.16,39795947.66,0.9826882213729607,3,1,0,5,1,-0.07583231352569475,False
2025-04-02,WP0336,RESTORAN,Jatiwangi,94734026.09,0.1,9473402.61,9316116.99,0.9833971354881539,4,1,4,1,1,-0.14645341328967937,False
2025-03-31,WP0021,REKLAME,Jatiwangi,20719354.5,0.25,5179838.62,4479432.63,0.8647822757844915,3,1,3,1,1,-0.12026673643162406,False
2025-05-16,WP0233,REKLAME,Majalengka,19522207.33,0.25,4880551.83,5517378.8,1.1304825749591516,5,1,3,5,1,-0.13861870767394852,False
2025-04-19,WP0104,REKLAME,Majalengka,5000000.0,0.25,1250000.0,1172969.9,0.9383759199999999,4,1,3,5,1,-0.00618505248404011,False
2024-10-11,WP0261,REKLAME,Majalengka,19324205.85,0.25,4831051.46,4887275.65,1.0116380855110991,10,2,3,5,1,-0.1316365905103506,False
2024-11-30,WP0181,HOTEL,Leuwimunding,107843860.91,0.1,10784386.09,11091455.45,1.028473513228976,11,1,1,3,1,-0.12876366396383404,False
2025-05-16,WP0020,RESTORAN,Kadipaten,142485841.34,0.1,14248584.13,14685901.78,1.0306920074310568,5,2,4,2,1,-0.11796204728749804,False
2025-07-22,WP0130,REKLAME,Panyingkiran,33297274.0,0.25,8324318.5,9043417.55,1.086385335928701,7,3,3,6,1,-0.10553382100235842,False
2024-10-24,WP0320,RESTORAN,Leuwimunding,87593923.48,0.1,8759392.35,8536882.83,0.9745976077895404,10,2,4,3,1,-0.14715999811279462,False
2024-12-03,WP0210,RESTORAN,Maja,82377698.24,0.1,8237769.82,7159623.0,0.8691215166776777,12,2,4,4,1,-0.11756365257097173,False
2025-04-28,WP0131,HOTEL,Leuwimunding,126437747.89,0.1,12643774.79,13930642.81,1.101778783739314,4,3,1,3,1,-0.09742224044958409,False
2025-04-22,WP0096,HOTEL,Rajagaluh,76060083.32,0.1,7606008.33,7175783.68,0.9434362110408049,4,1,1,7,1,-0.10169219395338791,False
2025-06-05,WP0128,GALIAN_C,Jatiwangi,240132308.89,0.2,48026461.78,54275732.32,1.130121402001811,6,1,0,1,1,-0.04336056695454216,False
2024-08-27,WP0017,HOTEL,Dawuan,60967945.23,0.1,6096794.52,7166695.95,1.1754858928721121,8,1,1,0,1,-0.07369578862077131,False
2024-09-02,WP0187,PARKIR,Majalengka,19149414.64,0.25,4787353.66,5228021.0,1.0920482110360736,9,2,2,5,1,-0.13360688748423288,False
2025-03-11,WP0115,REKLAME,Kadipaten,40972012.63,0.25,10243003.16,10162863.39,0.9921761451453072,3,2,3,2,1,-0.14541225154306836,False
2025-05-03,WP0184,GALIAN_C,Panyingkiran,176066082.84,0.2,35213216.57,13286014.97,0.37730194126369754,5,2,0,6,1,-0.00436863722205072,False
2025-01-27,WP0200,PARKIR,Dawuan,16361998.96,0.25,4090499.74,3838747.46,0.9384543953057431,1,1,2,0,1,-0.06907707385125927,False
2025-03-07,WP0007,RESTORAN,Kadipaten,111983782.29,0.1,11198378.23,10871509.42,0.9708110582365996,3,1,4,2,1,-0.14316224803605654,False
2025-02-19,WP0189,REKLAME,Kadipaten,47749116.06,0.25,11937279.02,11614146.95,0.97293084383312,2,2,3,2,1,-0.12560743868870744,False
2025-03-17,WP0003,PARKIR,Majalengka,33209664.15,0.25,8302416.04,8182699.43,0.9855805094055489,3,3,2,5,1,-0.1095501692748782,False
2025-01-25,WP0038,RESTORAN,Leuwimunding,88594662.25,0.1,8859466.23,9638332.03,1.0879134001733193,1,1,4,3,1,-0.12299420652028381,False
2024-10-22,WP0197,PARKIR,Maja,19331144.57,0.25,4832786.14,4930726.99,1.0202659184914813,10,2,2,4,1,-0.13426905169088832,False
2025-05-19,WP0257,GALIAN_C,Kadipaten,250531437.04,0.2,50106287.41,47184204.97,0.9416823199034934,5,3,0,2,1,-0.03826537994760537,False
2025-04-03,WP0256,REKLAME,Dawuan,30933834.01,0.25,7733458.5,8252542.91,1.0671218976606651,4,1,3,0,1,-0.1280165774926706,False
2025-08-07,WP0155,GALIAN_C,Rajagaluh,199369942.45,0.2,39873988.49,42959049.52,1.0773702643459835,8,1,0,7,1,-0.050117231114606975,False
2025-01-30,WP0332,PARKIR,Panyingkiran,16619305.75,0.25,4154826.44,3260693.01,0.7847964426644016,1,1,2,6,1,-0.07551698664297068,False
2024-09-18,WP0138,PARKIR,Leuwimunding,10172844.06,0.25,2543211.02,2965573.0,1.1660742961077606,9,3,2,3,1,-0.04125803524816818,False
2025-06-18,WP0349,HOTEL,Leuwimunding,111156878.22,0.1,11115687.82,10345941.6,0.930751363976323,6,1,1,3,1,-0.15132797813516202,False
2025-02-05,WP0340,RESTORAN,Dawuan,51258117.62,0.1,5125811.76,5117672.76,0.9984121539414471,2,2,4,0,1,-0.07827133401980801,False
2024-12-08,WP0117,PARKIR,Majalengka,26010880.76,0.25,6502720.19,5764238.95,0.8864350274311895,12,2,2,5,1,-0.11159276733900209,False
2024-11-06,WP0330,RESTORAN,Leuwimunding,70901698.49,0.1,7090169.85,7372282.19,1.039789221692623,11,1,4,3,1,-0.1414789619100682,False
2025-02-12,WP0173,REKLAME,Jatiwangi,33357957.99,0.25,8339489.5,7377909.21,0.8846955452129294,2,2,3,1,1,-0.12476238483040497,False
2024-09-23,WP0258,REKLAME,Majalengka,25372599.11,0.25,6343149.78,6007182.7,0.9470346607517756,9,4,3,5,1,-0.05987107610219189,False
2024-12-12,WP0348,RESTORAN,Majalengka,98823355.03,0.1,9882335.5,11810405.68,1.1951026839758678,12,1,4,5,1,-0.10102458953870991,False
2024-11-10,WP0295,RESTORAN,Kadipaten,58524629.72,0.1,5852462.97,1370060.81,0.23409986821326273,11,3,4,2,-1,0.02851210984470043,True
2025-04-20,WP0106,RESTORAN,Kadipaten,105915963.59,0.1,10591596.36,10950199.47,1.0338573240342026,4,1,4,2,1,-0.14965949680654933,False
2025-06-08,WP0227,GALIAN_C,Leuwimunding,191947076.9,0.2,38389415.38,36574886.81,0.9527336232646739,6,2,0,3,1,-0.08947473969402214,False
2024-09-24,WP0061,HOTEL,Kadipaten,146006296.53,0.1,14600629.65,14528415.18,0.9950540167286552,9,1,1,2,1,-0.1373419477683886,False
2025-06-09,WP0180,RESTORAN,Leuwimunding,93891369.94,0.1,9389136.99,8419902.48,0.8967706498443581,6,1,4,3,1,-0.15993155098970313,False
2024-12-21,WP0169,RESTORAN,Rajagaluh,75625378.53,0.1,7562537.85,6755403.04,0.8932719642520534,12,1,4,7,1,-0.08592743982488599,False
2024-11-28,WP0019,HOTEL,Panyingkiran,110263948.96,0.1,11026394.9,10489001.7,0.9512630188857102,11,1,1,6,1,-0.11480604135797834,False
2024-11-26,WP0031,REKLAME,Dawuan,26813455.81,0.25,6703363.95,6214931.43,0.9271362074857952,11,2,3,0,1,-0.10014100471069437,False
2024-09-04,WP0003,PARKIR,Majalengka,14328664.2,0.25,3582166.05,3836618.48,1.0710331197516654,9,2,2,5,1,-0.112069332991444,False
2025-01-27,WP0206,RESTORAN,Jatiwangi,182213262.46,0.1,18221326.25,21661540.35,1.1888015204162212,1,1,4,1,1,-0.0333754737336992,False
2025-04-09,WP0186,REKLAME,Leuwimunding,13397011.81,0.25,3349252.95,3217750.71,0.9607368443162825,4,1,3,3,1,-0.1177269977307841,False
2025-01-10,WP0062,RESTORAN,Jatiwangi,92506336.25,0.1,9250633.63,25664105.17,2.774307814631288,1,1,4,1,-1,0.025535277465640216,True
2024-12-05,WP0240,RESTORAN,Jatiwangi,77076698.39,0.1,7707669.84,7609658.64,0.987283938980967,12,1,4,1,1,-0.12213627638871555,False
2025-05-02,WP0103,HOTEL,Majalengka,171628375.21,0.1,17162837.52,3302888.32,0.1924441873991475,5,1,1,5,1,-0.02748438070372905,False
2025-07-07,WP0336,RESTORAN,Jatiwangi,123491496.89,0.1,12349149.69,14210525.42,1.1507290604394642,7,1,4,1,1,-0.11483736607814965,False
2024-10-19,WP0222,REKLAME,Rajagaluh,17242978.24,0.25,4310744.56,4228369.55,0.9808907698302588,10,2,3,7,1,-0.08199652915788214,False
2024-09-17,WP0044,GALIAN_C,Leuwimunding,233359234.4,0.2,46671846.88,54791259.36,1.173968099031439,9,2,0,3,1,-0.04819050560210025,False
2025-06-11,WP0106,RESTORAN,Kadipaten,26131825.09,0.1,2613182.51,2923299.12,1.1186739191821702,6,2,4,2,1,-0.06100726895988373,False
2024-11-14,WP0319,RESTORAN,Panyingkiran,67495432.86,0.1,6749543.29,5928657.34,0.878379037702268,11,3,4,6,1,-0.0720702075606619,False
2025-04-13,WP0145,RESTORAN,Leuwimunding,58720198.58,0.1,5872019.86,5721745.96,0.9744084823309844,4,1,4,3,1,-0.1497034443194007,False
2024-10-31,WP0251,RESTORAN,Dawuan,115841563.05,0.1,11584156.3,11912048.09,1.0283051938793333,10,1,4,0,1,-0.10663927323880634,False
2025-05-12,WP0198,GALIAN_C,Kadipaten,287577684.27,0.2,57515536.85,54802386.07,0.9528275153359713,5,2,0,2,1,-0.05466125808379463,False
2024-10-18,WP0001,HOTEL,Jatiwangi,78648861.84,0.1,7864886.18,5942506.1,0.755574329239689,10,1,1,1,1,-0.09214617694081162,False
2025-02-07,WP0273,GALIAN_C,Majalengka,216561550.3,0.2,43312310.06,51003335.74,1.1775713571810351,2,5,0,5,-1,0.05562936798335316,True
2024-10-04,WP0233,REKLAME,Majalengka,12377238.33,0.25,3094309.58,2401278.04,0.7760303156221363,10,4,3,5,1,-0.0007203153147232744,False
2024-10-05,WP0107,HOTEL,Panyingkiran,71720579.42,0.1,7172057.94,5372666.14,0.7491108110038497,10,1,1,6,1,-0.08682639786380858,False
2025-04-21,WP0320,RESTORAN,Leuwimunding,102074577.94,0.1,10207457.79,10455901.26,1.0243394070405458,4,3,4,3,1,-0.10806323033296117,False
2025-01-14,WP0155,GALIAN_C,Rajagaluh,308439102.42,0.2,61687820.48,64660937.5,1.0481961754664995,1,1,0,7,-1,0.00884992581725963,True
2024-09-26,WP0050,RESTORAN,Jatiwangi,76329048.99,0.1,7632904.9,8848146.57,1.1592109014747451,9,1,4,1,1,-0.13437878491875477,False
2025-07-12,WP0181,HOTEL,Leuwimunding,20508076.71,0.1,2050807.67,2064560.7,1.0067061529958097,7,1,1,3,1,-0.05692316389556917,False
2024-10-08,WP0260,RESTORAN,Rajagaluh,80740413.53,0.1,8074041.35,8360002.73,1.0354173786836007,10,2,4,7,1,-0.10588596445272697,False
2024-10-05,WP0058,RESTORAN,Dawuan,78565083.43,0.1,7856508.34,8469533.17,1.0780276432571063,10,1,4,0,1,-0.1210277443027194,False
2025-06-16,WP0254,HOTEL,Kadipaten,167630916.39,0.1,16763091.64,36761545.97,2.193005130526149,6,2,1,2,1,-0.01750030431446037,False
2025-01-25,WP0123,HOTEL,Maja,107201417.65,0.1,10720141.76,10937669.93,1.020291538570102,1,1,1,4,1,-0.11262902918914425,False
2024-11-07,WP0343,RESTORAN,Rajagaluh,76537415.85,0.1,7653741.58,7100386.27,0.9277013334960285,11,1,4,7,1,-0.09969957162326365,False
2025-03-05,WP0122,GALIAN_C,Kadipaten,330443911.03,0.2,66088782.21,68938315.84,1.0431167519617095,3,1,0,2,1,-0.026505864237017063,False
2025-08-20,WP0072,RESTORAN,Leuwimunding,68044203.07,0.1,6804420.31,6675569.69,0.9810636888772676,8,1,4,3,1,-0.1558198630255817,False
2025-03-19,WP0118,RESTORAN,Dawuan,71540396.38,0.1,7154039.64,7455166.48,1.0420918607043113,3,1,4,0,1,-0.11736532228300939,False
2025-05-05,WP0254,HOTEL,Kadipaten,111830756.18,0.1,11183075.62,11706063.32,1.0467659987083233,5,1,1,2,1,-0.14623467311816402,False
2025-05-11,WP0049,REKLAME,Majalengka,8255578.19,0.25,2063894.55,2070004.85,1.002960567922426,5,5,3,5,-1,0.028480973011690836,True
2025-06-09,WP0214,RESTORAN,Jatiwangi,91253971.53,0.1,9125397.15,9595946.17,1.051564771622022,6,2,4,1,1,-0.14311203224843477,False
2025-07-21,WP0319,RESTORAN,Panyingkiran,87624740.04,0.1,8762474.0,8457235.75,0.9651652889355221,7,1,4,6,1,-0.1413706813359309,False
2025-03-12,WP0166,PARKIR,Majalengka,10767483.13,0.25,2691870.78,2545575.48,0.9456529261779796,3,1,2,5,1,-0.09193428504713175,False
2025-07-31,WP0061,HOTEL,Kadipaten,107118779.09,0.1,10711877.91,9990149.69,0.9326235580666732,7,2,1,2,1,-0.13925881125581124,False
2024-08-30,WP0282,HOTEL,Panyingkiran,57781879.29,0.1,5778187.93,6157221.71,1.065597343767945,8,3,1,6,1,-0.07985771313717493,False
2025-01-15,WP0097,REKLAME,Leuwimunding,5060582.7,0.25,1265145.68,1107874.43,0.8756892170710333,1,1,3,3,-1,0.010994125610581662,True
2025-05-17,WP0249,GALIAN_C,Maja,184536780.62,0.2,36907356.12,33680881.53,0.9125790918344439,5,2,0,4,1,-0.08266689024161339,False
2025-08-19,WP0209,RESTORAN,Rajagaluh,56983204.74,0.1,5698320.47,5735631.96,1.0065478047779928,8,1,4,7,1,-0.09931148386970734,False
2024-09-12,WP0327,REKLAME,Jatiwangi,5000000.0,0.25,1250000.0,1085399.78,0.8683198240000001,9,1,3,1,-1,0.01566665756744301,True
2025-06-20,WP0319,RESTORAN,Panyingkiran,65323336.82,0.1,6532333.68,7072109.82,1.0826314402236723,6,1,4,6,1,-0.13158418876946004,False
2025-05-24,WP0332,PARKIR,Panyingkiran,23447761.87,0.25,5861940.47,5519036.22,0.9415032868800184,5,1,2,6,1,-0.13994874367568616,False
2025-08-12,WP0321,REKLAME,Rajagaluh,24524016.47,0.25,6131004.12,6598612.15,1.0762694039748908,8,1,3,7,1,-0.10998702479208272,False
2025-05-21,WP0275,REKLAME,Kadipaten,39244447.6,0.25,9811111.9,10653815.66,1.085892788563547,5,2,3,2,1,-0.14926581145980716,False
2024-09-05,WP0149,RESTORAN,Rajagaluh,84225304.39,0.1,8422530.44,8359158.5,0.9924759025269846,9,2,4,7,1,-0.1099806031335307,False
2025-05-12,WP0019,HOTEL,Panyingkiran,106727714.52,0.1,10672771.45,10830033.26,1.014734861580869,5,1,1,6,1,-0.13438282747329267,False
2024-11-26,WP0298,RESTORAN,Kadipaten,62410325.92,0.1,6241032.59,5997308.38,0.9609480952894688,11,1,4,2,1,-0.12786902676589623,False
2025-08-11,WP0148,REKLAME,Jatiwangi,29593761.17,0.25,7398440.29,7021019.65,0.9489864586039661,8,1,3,1,1,-0.14950978419967714,False
2025-06-14,WP0052,PARKIR,Leuwimunding,21757064.4,0.25,5439266.1,6012625.84,1.1054112318571803,6,2,2,3,1,-0.13954646483098043,False
2025-02-08,WP0198,GALIAN_C,Kadipaten,141918395.98,0.2,28383679.2,30078542.68,1.0597126069547742,2,1,0,2,1,-0.059398468121572345,False
2024-12-13,WP0001,HOTEL,Jatiwangi,72766876.98,0.1,7276687.7,2222488.26,0.30542581345080944,12,1,1,1,-1,0.007613860973244124,True
2025-06-23,WP0196,HOTEL,Kadipaten,98167582.15,0.1,9816758.22,10482802.63,1.0678476942258848,6,1,1,2,1,-0.14876479363909928,False
2024-09-13,WP0023,RESTORAN,Kadipaten,30740963.3,0.1,3074096.33,2999017.2,0.9755768453749138,9,1,4,2,1,-0.082311293985321,False
2025-08-24,WP0329,HOTEL,Leuwimunding,122075679.84,0.1,12207567.98,14206112.39,1.1637135597585262,8,1,1,3,1,-0.12888536974089665,False
2024-11-25,WP0225,RESTORAN,Majalengka,54636746.43,0.1,5463674.64,5630460.17,1.030526255860653,11,2,4,5,1,-0.12096771728602634,False
2025-05-27,WP0323,REKLAME,Jatiwangi,17424478.8,0.25,4356119.7,4177380.53,0.9589682602156225,5,1,3,1,1,-0.12721824101287788,False
2025-03-18,WP0316,REKLAME,Maja,36228390.64,0.25,9057097.66,8162174.71,0.9011909793186441,3,1,3,4,1,-0.15033375015944034,False
2025-06-13,WP0027,RESTORAN,Dawuan,111178986.16,0.1,11117898.62,12329819.16,1.1090062593141365,6,2,4,0,1,-0.10799530178265704,False
2025-08-09,WP0109,RESTORAN,Maja,101296886.79,0.1,10129688.68,10554244.34,1.041912014614846,8,1,4,4,1,-0.15072003923714394,False
2025-07-21,WP0064,HOTEL,Jatiwangi,59128522.2,0.1,5912852.22,5987917.91,1.0126953435003996,7,1,1,1,1,-0.11448251300502832,False
2025-05-27,WP0340,RESTORAN,Dawuan,68765976.32,0.1,6876597.63,6961726.09,1.0123794446876777,5,1,4,0,1,-0.1279554100016122,False
2024-10-09,WP0086,HOTEL,Majalengka,158048914.35,0.1,15804891.44,15463433.39,0.9783954194626219,10,2,1,5,1,-0.11593018504181302,False
2024-12-18,WP0045,RESTORAN,Dawuan,54473342.42,0.1,5447334.24,5297599.38,0.9725122686798818,12,1,4,0,1,-0.08723826909660615,False
2025-08-20,WP0100,RESTORAN,Dawuan,90062877.55,0.1,9006287.75,1956498.77,0.21723698201847927,8,2,4,0,1,-0.010754416414571089,False
2025-03-18,WP0173,REKLAME,Jatiwangi,48892912.0,0.25,12223228.0,12949784.3,1.059440624031557,3,2,3,1,1,-0.1152132249460941,False
2025-06-05,WP0239,REKLAME,Maja,66968644.3,0.25,16742161.08,16266444.63,0.9715857201631942,6,2,3,4,1,-0.11791262978546413,False
2024-09-28,WP0032,RESTORAN,Majalengka,85788378.69,0.1,8578837.87,7935705.98,0.925032749220146,9,1,4,5,1,-0.15052730704272532,False
2025-07-20,WP0002,GALIAN_C,Panyingkiran,319264684.66,0.2,63852936.93,66172874.78,1.0363325159584011,7,1,0,6,1,-0.03335161184284163,False
2024-10-25,WP0050,RESTORAN,Jatiwangi,74322147.71,0.1,7432214.77,7628667.05,1.0264325353988661,10,3,4,1,1,-0.09657776962054698,False
2025-03-04,WP0131,HOTEL,Leuwimunding,181855616.97,0.1,18185561.7,20191709.99,1.110315442717395,3,1,1,3,1,-0.10559719552051211,False
2025-08-16,WP0314,GALIAN_C,Dawuan,107259274.13,0.2,21451854.83,23774432.51,1.1082693174275973,8,1,0,0,1,-0.03873976580248184,False
2025-04-10,WP0028,REKLAME,Dawuan,43866146.99,0.25,10966536.75,9809654.84,0.8945079986167921,4,1,3,0,1,-0.12059957252153841,False
2025-06-20,WP0136,HOTEL,Kadipaten,141836401.69,0.1,14183640.17,12560704.64,0.8855769386033431,6,2,1,2,1,-0.13003144042907344,False
2025-04-21,WP0290,REKLAME,Panyingkiran,13586879.6,0.25,3396719.9,3653771.63,1.0756764577497249,4,1,3,6,1,-0.10507432167794845,False
2024-12-02,WP0155,GALIAN_C,Rajagaluh,199656678.32,0.2,39931335.66,37341209.01,0.93513548677525,12,1,0,7,1,-0.030408892768172158,False
2024-11-12,WP0128,GALIAN_C,Jatiwangi,121629385.77,0.2,24325877.15,22774082.87,0.9362080853063917,11,1,0,1,1,-0.03887510880853151,False
2025-01-11,WP0331,HOTEL,Rajagaluh,58848576.12,0.1,5884857.61,6111417.98,1.0384988703235591,1,1,1,7,1,-0.06741462641616025,False
2025-07-23,WP0320,RESTORAN,Leuwimunding,57433207.35,0.1,5743320.73,5414696.76,0.9427815395571683,7,2,4,3,1,-0.140194819716302,False
2025-02-06,WP0145,RESTORAN,Leuwimunding,119366431.21,0.1,11936643.12,13591691.15,1.1386527194757918,2,1,4,3,1,-0.1105347938131982,False
2025-04-17,WP0341,HOTEL,Leuwimunding,133060028.18,0.1,13306002.82,13144346.6,0.9878508803743061,4,1,1,3,1,-0.14334380589506418,False
2025-01-21,WP0317,HOTEL,Jatiwangi,147607790.02,0.1,14760779.0,17336031.24,1.1744658760896018,1,1,1,1,1,-0.06653441724340092,False
2025-05-09,WP0154,HOTEL,Dawuan,83777988.99,0.1,8377798.9,10139482.6,1.2102800175831385,5,1,1,0,1,-0.0804115976530736,False
2025-05-06,WP0335,RESTORAN,Majalengka,110993149.23,0.1,11099314.92,11333272.89,1.021078595542724,5,1,4,5,1,-0.14567825004058682,False
2025-06-27,WP0068,PARKIR,Panyingkiran,27690568.55,0.25,6922642.14,6930898.46,1.0011926544566407,6,1,2,6,1,-0.14543998826836185,False
2024-09-05,WP0329,HOTEL,Leuwimunding,170508357.24,0.1,17050835.72,18059431.81,1.0591522964951774,9,1,1,3,1,-0.11772983515887858,False
2025-04-15,WP0205,REKLAME,Dawuan,8929586.1,0.25,2232396.52,2329418.71,1.0434610021699908,4,4,3,0,-1,0.0200468896782916,True
2025-07-18,WP0221,REKLAME,Leuwimunding,32283424.54,0.25,8070856.13,8152523.52,1.0101188013619071,7,2,3,3,1,-0.1573996833583139,False
2025-05-27,WP0238,RESTORAN,Leuwimunding,45358782.66,0.1,4535878.27,4456052.57,0.9824012693356519,5,2,4,3,1,-0.13044065746064876,False
2025-08-08,WP0140,GALIAN_C,Leuwimunding,328582795.95,0.2,65716559.19,69385223.12,1.05582556322514,8,2,0,3,1,-0.040610063808366514,False
2025-03-25,WP0150,RESTORAN,Maja,56397489.49,0.1,5639748.95,6186692.35,1.0969800969598122,3,2,4,4,1,-0.12532703953039082,False
2025-06-22,WP0272,PARKIR,Rajagaluh,14169990.55,0.25,3542497.64,3106428.67,0.8769035256153339,6,1,2,7,1,-0.07777461203731462,False
2024-11-10,WP0187,PARKIR,Majalengka,29216682.22,0.25,7304170.56,7280046.43,0.9966972115722336,11,2,2,5,1,-0.13615412152562922,False
2025-02-07,WP0171,REKLAME,Leuwimunding,16515433.93,0.25,4128858.48,4212787.32,1.0203273714530414,2,1,3,3,1,-0.1258310642227734,False
2024-10-14,WP0037,HOTEL,Kadipaten,38752258.98,0.1,3875225.9,3716466.89,0.9590323211867469,10,1,1,2,1,-0.08688571690116736,False
2025-03-21,WP0106,RESTORAN,Kadipaten,88474033.03,0.1,8847403.3,7222133.02,0.8162997407386187,3,1,4,2,1,-0.13827442825546077,False
2024-09-19,WP0299,REKLAME,Panyingkiran,41650728.15,0.25,10412682.04,10922643.59,1.0489750429371605,9,1,3,6,1,-0.13934461866208148,False
2024-09-02,WP0194,REKLAME,Leuwimunding,41835430.22,0.25,10458857.55,9501705.42,0.9084840647820086,9,1,3,3,1,-0.15747847653376235,False
2025-01-05,WP0079,HOTEL,Panyingkiran,209992547.19,0.1,20999254.72,23626284.13,1.1251010783491273,1,2,1,6,1,-0.051417916065433,False
2025-07-06,WP0245,RESTORAN,Leuwimunding,79654260.7,0.1,7965426.07,7696447.48,0.9662317385616009,7,1,4,3,1,-0.16453406614386018,False
